,date,net_sentiment,stock_name,sofr_rate,NewsCount,NewsTone,unemployment,Fed_Rate,RiskAppetite,Open,High,Low,Close,Volume,FOMC,Log_Volume,Intraday_Range,Close_Lag1,Log_Return,Log_Buzz,Sentiment_Lag1,Log_Buzz_Lag1,Volatility_Lag1,Return_Abs_Lag1
1487,2021-06-09,0.6914893617021277,AMZN,0.01,742.0,0.0072018798399323,9462.0,0.25,0.24309999999999996,163.64,164.88,163.54,164.06,49110000.0,0,17.70957325837788,0.008188706917123664,163.21,0.005194499411999307,6.610696044717759,0.6945454545454546,7.110696122978827,0.019115000309122037,0.020489095322695827
1488,2021-06-10,0.7046979865771812,AMZN,0.01,960.0,-0.0018988175821774,9462.0,0.25,0.1955,164.1,167.55,164.06,167.48,69530000.0,0,18.057268886457482,0.021267519803701,164.06,0.0206317265763387,6.8679744089702925,0.6914893617021277,6.610696044717759,0.008188706917123664,0.005194499411999307
1489,2021-06-11,0.5897435897435898,AMZN,0.01,846.0,-0.0032979785927833,9462.0,0.25,0.1955,167.48,168.33,166.67,167.34,56348000.0,0,17.847057323109194,0.00991163123895933,167.48,-0.0008362702834899536,6.741700694652055,0.7046979865771812,6.8679744089702925,0.021267519803701,0.0206317265763387
1492,2021-06-14,0.7526881720430108,AMZN,0.01,490.0,0.0050988445948658,9462.0,0.25,0.1955,167.34,169.25,166.77,169.19,51394000.0,0,17.755032011551755,0.014820126687294061,167.34,0.010994672903252383,6.19644412779452,0.5897435897435898,6.741700694652055,0.00991163123895933,0.0008362702834899536
1493,2021-06-15,0.8021978021978022,AMZN,0.01,641.0,0.0053230501424572,9462.0,0.25,0.1955,169.2,169.85,168.16,169.16,48524000.0,1,17.697569099481306,0.009988179668440402,169.19,-0.0001773311664171377,6.464588303689961,0.7526881720430108,6.19644412779452,0.014820126687294061,0.010994672903252383
1494,2021-06-16,0.6363636363636364,AMZN,0.01,743.0,0.0049227278598974,9462.0,0.25,0.1955,169.6,171.32,168.03,170.76,84056000.0,1,18.246993813247578,0.019398584904516545,169.16,0.009414049285473555,6.612041034833092,0.8021978021978022,6.464588303689961,0.009988179668440402,0.0001773311664171377
1495,2021-06-17,0.8054054054054054,AMZN,0.05,683.0,0.0056563542049821,9462.0,0.25,0.1494999999999999,170.16,174.86,170.05,174.46,102730000.0,0,18.4476147549267,0.028267512927346774,170.76,0.021436427115311248,6.52795791762255,0.6363636363636364,6.612041034833092,0.019398584904516545,0.009414049285473555
1496,2021-06-18,0.6086956521739131,AMZN,0.05,676.0,0.0090259562100136,9462.0,0.25,0.1494999999999999,174.0,175.35,173.69,174.35,104954000.0,0,18.46903272641993,0.009540229884509163,174.46,-0.0006307158834124344,6.517671272912275,0.8054054054054054,6.52795791762255,0.028267512927346774,0.021436427115311248
1499,2021-06-21,0.5815602836879432,AMZN,0.05,2349.0,0.0156148469457931,9462.0,0.25,0.1494999999999999,173.82,174.1,171.7,172.7,65542000.0,0,17.998201731742334,0.013807386951225013,174.35,-0.0095087879690273,7.762170607138205,0.6086956521739131,6.517671272912275,0.009540229884509163,0.0006307158834124344
1500,2021-06-22,0.75,AMZN,0.05,1779.0,0.0120451132239115,9462.0,0.25,0.1494999999999999,172.9,176.19,172.8,175.27,66902000.0,0,18.018739434965052,0.01960670907925922,172.7,0.014771656932451905,7.484368643286131,0.5815602836879432,7.762170607138205,0.013807386951225013,0.0095087879690273
1501,2021-06-23,0.7472118959107806,AMZN,0.05,983.0,0.0013479705220822,9462.0,0.25,0.1494999999999999,175.25,176.05,174.16,175.19,56266000.0,0,17.84560102081932,0.010784593437330492,175.27,-0.0004565428373540926,6.891625897052253,0.75,7.484368643286131,0.01960670907925922,0.014771656932451905
1502,2021-06-24,0.5687203791469194,AMZN,0.05,727.0,3.6314842990529546e-05,9462.0,0.25,0.17090000000000002,175.38,176.24,171.54,172.45,76640000.0,0,18.154629704674896,0.026798950848055808,175.19,-0.015763759864880794,6.590301048196686,0.7472118959107806,6.891625897052253,0.010784593437330492,0.0004565428373540926
1503,2021-06-25,0.17482517482517482,AMZN,0.05,908.0,-0.0167285268664663,9462.0,0.25,0.17090000000000002,173.2,173.24,169.71,170.07,78820000.0,0,18.182677342418266,0.02038106235448147,172.45,-0.013897222378527892,6.812345094177479,0.5687203791469194,6.590301048196686,0.026798950848055808,0.015763759864880794
1506,2021-06-28,0.807909604519774,AMZN,0.05,489.0,0.0071137213549703,9462.0,0.25,0.17090000000000002,170.8,172.4,170.68,172.19,44856000.0,0,17.618967939079205,0.010070257610651617,170.07,0.012388401293772425,6.194405391104672,0.17482517482517482,6.812345094177479,0.02038106235448147,0.013897222378527892
1507,2021-06-29,0.6737588652482269,AMZN,0.05,816.0,-0.0033775046243535,9462.0,0.25,0.17090000000000002,171.94,172.8,171.15,172.41,41968000.0,0,17.55241800491647,0.009596370826474595,172.19,0.0012768428896653855,6.705639094860003,0.807909604519774,6.194405391104672,0.010070257610651617,0.012388401293772425
1508,2021-06-30,0.6894409937888198,AMZN,0.05,606.0,-0.0028517525323479,9462.0,0.25,0.17090000000000002,172.05,173.58,171.75,172.01,48080000.0,0,17.688376868989895,0.010636442893889264,172.41,-0.002322746529460419,6.408528791059498,0.6737588652482269,6.705639094860003,0.009596370826474595,0.0012768428896653855
1509,2021-07-01,0.6081081081081081,AMZN,0.05,670.0,-0.004679286996812,8731.0,0.25,0.2649,171.73,172.85,170.47,171.65,40742000.0,0,17.522770083904337,0.013858964653009991,172.01,-0.002095094754598342,6.508769136971682,0.6894409937888198,6.408528791059498,0.010636442893889264,0.002322746529460419
1510,2021-07-02,0.7951807228915663,AMZN,0.05,605.0,-0.0068963862080487,8731.0,0.25,0.2649,172.58,175.59,171.85,175.55,63388000.0,0,17.96478514282069,0.021671109049619292,171.65,0.022466382710740137,6.406879986069314,0.6081081081081081,6.508769136971682,0.013858964653009991,0.002095094754598342
1514,2021-07-06,0.8421052631578947,AMZN,0.05,939.0,-0.0002181272655293,8731.0,0.25,0.2649,176.51,184.27,176.45,183.79,134896000.0,0,18.720014676557714,0.044303438896136124,175.55,0.04586989886294145,6.84587987526405,0.7951807228915663,6.406879986069314,0.021671109049619292,0.022466382710740137
1515,2021-07-07,0.8076923076923077,AMZN,0.05,739.0,0.003795562461244,8731.0,0.25,0.2649,185.87,186.71,183.95,184.83,106562000.0,0,18.484237542733197,0.01484908807150981,183.79,0.005642682217206326,6.606650186198215,0.8421052631578947,6.84587987526405,0.044303438896136124,0.04586989886294145
1516,2021-07-08,0.7683923705722071,AMZN,0.05,525.0,0.0009445899338899,8731.0,0.25,0.1569,182.18,188.0,181.06,186.57,103612000.0,0,18.456163720849087,0.03809419255472091,184.83,0.009370020089318495,6.26530121273771,0.8076923076923077,6.606650186198215,0.01484908807150981,0.005642682217206326
1517,2021-07-09,0.7584158415841584,AMZN,0.05,536.0,8.040819480504363e-05,8731.0,0.25,0.1569,186.13,187.4,184.67,185.97,74964000.0,0,18.132518569603445,0.014667168107523486,186.57,-0.0032211334019698946,6.285998094508865,0.7683923705722071,6.26530121273771,0.03809419255472091,0.009370020089318495
1520,2021-07-12,0.8255813953488372,AMZN,0.05,470.0,0.0021897096660343,8731.0,0.25,0.1569,187.2,187.86,184.84,185.93,51432000.0,0,17.75577112424681,0.01613247863161691,185.97,-0.0002151115899662589,6.154858094016418,0.7584158415841584,6.285998094508865,0.014667168107523486,0.0032211334019698946
1521,2021-07-13,0.775330396475771,AMZN,0.05,451.0,0.0033431138636296,8731.0,0.25,0.1569,185.1,188.65,183.57,183.87,76918000.0,0,18.158250490307637,0.027444624525799925,185.93,-0.01114127262622127,6.113682179832232,0.8255813953488372,6.154858094016418,0.01613247863161691,0.0002151115899662589
1522,2021-07-14,0.7959183673469388,AMZN,0.05,668.0,-0.0019820060635314,8731.0,0.25,0.1569,185.44,185.88,183.04,184.08,65932000.0,0,18.004134481000527,0.01531492666008873,183.87,0.0011414595613604978,6.505784060128229,0.775330396475771,6.113682179832232,0.027444624525799925,0.01114127262622127
1523,2021-07-15,0.6103896103896104,AMZN,0.05,968.0,-0.0118311025753166,8731.0,0.25,0.09360000000000002,184.71,184.77,181.05,181.56,63706000.0,0,17.96978932332652,0.02013967841372206,184.08,-0.013784268138845661,6.876264611890766,0.7959183673469388,6.505784060128229,0.01531492666008873,0.0011414595613604978
1524,2021-07-16,0.5319148936170213,AMZN,0.05,575.0,-0.0069973379564081,8731.0,0.25,0.09360000000000002,181.67,182.3,178.52,178.68,80874000.0,0,18.208402958313375,0.020806957669356148,181.56,-0.015989681104346853,6.3561076606958915,0.6103896103896104,6.876264611890766,0.02013967841372206,0.013784268138845661
1527,2021-07-19,0.6111111111111112,AMZN,0.05,477.0,-0.0040445952637786,8731.0,0.25,0.09360000000000002,176.63,177.51,174.96,177.48,75692000.0,0,18.142183045717513,0.01443695861323452,178.68,-0.006738569973209267,6.169610732491456,0.5319148936170213,6.3561076606958915,0.020806957669356148,0.015989681104346853
1528,2021-07-20,0.7111111111111111,AMZN,0.05,1065.0,0.0070379887746364,8731.0,0.25,0.09360000000000002,178.37,179.6,175.9,178.66,65114000.0,0,17.991650153179172,0.020743398552405416,177.48,0.006626631762984312,6.97166860472579,0.6111111111111112,6.169610732491456,0.01443695861323452,0.006738569973209267
1529,2021-07-21,0.8055555555555556,AMZN,0.05,868.0,0.0075070699670159,8731.0,0.25,0.09360000000000002,178.82,179.32,177.18,179.26,46380000.0,0,17.652378911352677,0.011967341460017409,178.66,0.0033527076555226664,6.767343125265392,0.7111111111111111,6.97166860472579,0.020743398552405416,0.006626631762984312
1530,2021-07-22,0.888,AMZN,0.05,788.0,-0.0017520755483867,8731.0,0.25,0.0,179.36,182.0,179.11,181.9,65308000.0,0,17.994625113540252,0.01611284567260737,179.26,0.014619819594860937,6.670766320845874,0.8055555555555556,6.767343125265392,0.011967341460017409,0.0033527076555226664
1531,2021-07-23,0.8672566371681416,AMZN,0.05,657.0,-0.0015849739733818,8731.0,0.25,0.0,182.0,183.31,181.1,182.83,48726000.0,0,17.701723347015527,0.012142857142189996,181.9,0.00509967381633699,6.489204931325317,0.888,6.670766320845874,0.01611284567260737,0.014619819594860937
1534,2021-07-26,0.873015873015873,AMZN,0.05,750.0,0.0046396724666777,8731.0,0.25,0.0,183.66,185.6,182.36,184.99,58002000.0,0,17.875988067915582,0.01764129369391031,182.83,0.011745010222884229,6.621405651764134,0.8672566371681416,6.489204931325317,0.012142857142189996,0.00509967381633699
1535,2021-07-27,0.7421875,AMZN,0.05,690.0,0.0040759693388002,8731.0,0.25,0.0,184.93,184.93,179.31,181.32,82638000.0,1,18.229980193228496,0.03038987724920838,184.99,-0.02003834349064931,6.53813982376767,0.873015873015873,6.621405651764134,0.01764129369391031,0.011745010222884229
1536,2021-07-28,0.8133333333333334,AMZN,0.05,428.0,0.0025753500915247,8731.0,0.25,0.0,181.69,182.92,180.05,181.52,59988000.0,1,17.90965511685371,0.0157961362752051,181.32,0.001102414398937891,6.061456918928017,0.7421875,6.53813982376767,0.03038987724920838,0.02003834349064931
1537,2021-07-29,0.2815941269008915,AMZN,0.05,617.0,0.0036981984710339,8731.0,0.25,0.1205,181.39,181.9,179.0,180.0,110400000.0,0,18.51962070086524,0.01598765091703032,181.52,-0.008408989581376017,6.42648845745769,0.8133333333333334,6.061456918928017,0.0157961362752051,0.001102414398937891
1538,2021-07-30,0.4368131868131868,AMZN,0.05,1243.0,-0.0070777523957497,8731.0,0.25,0.1205,167.4,168.41,165.35,166.38,199312000.0,0,19.11038199912527,0.018279569891381162,180.0,-0.0786825220344687,7.126087273299125,0.2815941269008915,6.42648845745769,0.01598765091703032,0.008408989581376017
1541,2021-08-02,0.6078431372549019,AMZN,0.05,532.0,0.0073317670909086,8276.0,0.25,0.1205,167.65,167.95,165.85,166.57,67078000.0,0,18.021366694236725,0.012526096032655731,166.38,0.0011413126332746632,6.278521424165844,0.4368131868131868,7.126087273299125,0.018279569891381162,0.0786825220344687
1542,2021-08-03,0.7408906882591093,AMZN,0.05,894.0,0.0024099918383433,8276.0,0.25,0.1205,167.04,169.55,164.99,168.31,83146000.0,0,18.23610866864029,0.027298850573078386,166.57,0.010391875649058527,6.796823718274855,0.6078431372549019,6.278521424165844,0.012526096032655731,0.0011413126332746632
1543,2021-08-04,0.7327935222672065,AMZN,0.05,557.0,0.003299317329652,8276.0,0.25,0.1205,168.97,169.44,167.28,167.74,43678000.0,0,17.592355123701676,0.012783334318945157,168.31,-0.00339235558180932,6.324358962381311,0.7408906882591093,6.796823718274855,0.027298850573078386,0.010391875649058527
1544,2021-08-05,0.7405857740585774,AMZN,0.05,644.0,-0.0011359461246452,8276.0,0.25,0.043800000000000006,167.81,169.45,167.05,168.8,48670000.0,0,17.700573402356174,0.01430188904032512,167.74,0.006299420605591252,6.4692503167957724,0.7327935222672065,6.324358962381311,0.012783334318945157,0.00339235558180932
1545,2021-08-06,0.625531914893617,AMZN,0.05,775.0,-0.007923505571967,8276.0,0.25,0.043800000000000006,168.75,168.75,166.45,167.25,52752000.0,0,17.781112263250275,0.013629629628822014,168.8,-0.009224883153518998,6.654152520183219,0.7405857740585774,6.4692503167957724,0.01430188904032512,0.006299420605591252
1548,2021-08-09,0.5555555555555556,AMZN,0.05,413.0,-0.0015345468727112,8276.0,0.25,0.043800000000000006,167.18,167.74,166.43,167.09,42964000.0,0,17.575873136975375,0.007835865533686108,167.25,-0.0009571096022857558,6.025865973825314,0.625531914893617,6.654152520183219,0.013629629628822014,0.009224883153518998
1549,2021-08-10,0.5148936170212766,AMZN,0.05,582.0,-0.0026551463353034,8276.0,0.25,0.043800000000000006,167.25,167.9,165.75,166.03,48252000.0,0,17.69194785639194,0.012855007473072978,167.09,-0.006364094486357106,6.368187186350492,0.5555555555555556,6.025865973825314,0.007835865533686108,0.0009571096022857558
1550,2021-08-11,0.4965675057208238,AMZN,0.05,412.0,-0.0010701125864163,8276.0,0.25,0.043800000000000006,166.57,166.88,163.89,164.61,58944000.0,0,17.89209841556237,0.017950411237440747,166.03,-0.008589455180701153,6.023447592961033,0.5148936170212766,6.368187186350492,0.012855007473072978,0.006364094486357106
1551,2021-08-12,0.5831265508684863,AMZN,0.05,370.0,0.0124271822555598,8276.0,0.25,0.05459999999999998,164.5,165.73,163.48,165.18,46282000.0,0,17.650263696174427,0.013677811549320497,164.61,0.0034567486435772288,5.916202062607435,0.4965675057208238,6.023447592961033,0.017950411237440747,0.008589455180701153
1552,2021-08-13,0.5298013245033113,AMZN,0.05,646.0,0.0106941123342909,8276.0,0.25,0.05459999999999998,165.28,165.3,164.15,164.7,41134000.0,0,17.53234561240233,0.006957889641399,165.18,-0.0029101511989764054,6.472346294500901,0.5831265508684863,5.916202062607435,0.013677811549320497,0.0034567486435772288
1555,2021-08-16,0.5634517766497462,AMZN,0.05,223.0,0.0095810941273899,8276.0,0.25,0.05459999999999998,164.15,165.0,160.56,164.95,66394000.0,0,18.01111726397964,0.027048431311175833,164.7,0.0015167604909958048,5.4116460518550396,0.5298013245033113,6.472346294500901,0.006957889641399,0.0029101511989764054
1556,2021-08-17,0.46360153256704983,AMZN,0.05,250.0,0.0053440776204684,8276.0,0.25,0.05459999999999998,163.88,164.02,161.28,162.1,67758000.0,0,18.03145310669227,0.0167195508898756,164.95,-0.01742896893295999,5.5254529391317835,0.5634517766497462,5.4116460518550396,0.027048431311175833,0.0015167604909958048
1557,2021-08-18,0.4106280193236715,AMZN,0.05,253.0,0.0065601977761234,8276.0,0.25,0.05459999999999998,162.1,162.71,160.0,160.06,56086000.0,0,17.842396802811614,0.016718075261152543,162.1,-0.012664683802730298,5.537334267018537,0.46360153256704983,5.5254529391317835,0.0167195508898756,0.01742896893295999
1558,2021-08-19,0.4732334047109208,AMZN,0.05,741.0,0.0102457581616847,8276.0,0.25,-0.01930000000000004,159.7,161.65,159.12,159.39,75658000.0,0,18.141733755990092,0.015842204131756913,160.06,-0.0041947158079386595,6.60934924316738,0.4106280193236715,5.537334267018537,0.016718075261152543,0.012664683802730298
1559,2021-08-20,0.5844155844155844,AMZN,0.05,487.0,0.0021831084856814,8276.0,0.25,-0.01930000000000004,160.19,160.39,158.79,160.0,67168000.0,0,18.022707516490538,0.009988139084213202,159.39,0.003819786102865496,6.1903154058531475,0.4732334047109208,6.60934924316738,0.015842204131756913,0.0041947158079386595
1562,2021-08-23,0.7457212713936431,AMZN,0.05,395.0,0.0053891143605776,8276.0,0.25,-0.01930000000000004,160.6,164.04,160.5,163.29,65362000.0,0,17.99545162310247,0.022042341219050864,160.0,0.020353945880391466,5.981414211254481,0.5844155844155844,6.1903154058531475,0.009988139084213202,0.003819786102865496
1563,2021-08-24,0.900709219858156,AMZN,0.05,432.0,-0.002445153140677,8276.0,0.25,-0.01930000000000004,164.0,165.77,163.73,165.29,51036000.0,0,17.748041843617784,0.01243902438948555,163.29,0.012173745815043553,6.07073772800249,0.7457212713936431,5.981414211254481,0.022042341219050864,0.020353945880391466
1564,2021-08-25,0.7573221757322176,AMZN,0.05,488.0,0.0054470871479505,8276.0,0.25,-0.01930000000000004,165.49,166.05,164.31,164.96,33606000.0,0,17.330215210176615,0.010514230466462424,165.29,-0.0019984866606121217,6.192362489474872,0.900709219858156,6.07073772800249,0.01243902438948555,0.012173745815043553
1565,2021-08-26,0.6833333333333333,AMZN,0.05,485.0,-0.0059172478586682,8276.0,0.25,0.06590000000000001,164.95,166.6,164.8,165.8,41976000.0,0,17.55260860817182,0.010912397695609937,164.96,0.005079222432544879,6.186208623900494,0.7573221757322176,6.192362489474872,0.010514230466462424,0.0019984866606121217
1566,2021-08-27,0.7585301837270341,AMZN,0.05,506.0,0.0046413120583015,8276.0,0.25,0.06590000000000001,166.66,167.62,165.69,167.48,48048000.0,0,17.687711090017768,0.011580463217833925,165.8,0.010081698449747746,6.2285110035911835,0.6833333333333333,6.186208623900494,0.010912397695609937,0.005079222432544879
1569,2021-08-30,0.8381742738589212,AMZN,0.05,493.0,0.0065479497966213,8276.0,0.25,0.06590000000000001,167.87,172.25,167.76,171.08,63844000.0,0,17.971953181447766,0.02674688747085566,167.48,0.02126734220776539,6.202535517187923,0.7585301837270341,6.2285110035911835,0.011580463217833925,0.010081698449747746
1570,2021-08-31,0.8341708542713567,AMZN,0.05,385.0,0.0004088482510599,8276.0,0.25,0.06590000000000001,171.24,173.63,169.78,173.54,87128000.0,0,18.282888871215025,0.0224830647031953,171.08,0.014276837006635706,5.955837369464831,0.8381742738589212,6.202535517187923,0.02674688747085566,0.02126734220776539
1571,2021-09-01,0.6527472527472528,AMZN,0.05,690.0,0.0025013831407956,7652.0,0.25,0.06590000000000001,174.82,176.35,173.76,173.95,72598000.0,0,18.100447944980683,0.014815238530213081,173.54,0.0023597812326073223,6.53813982376767,0.8341708542713567,5.955837369464831,0.0224830647031953,0.014276837006635706
1572,2021-09-02,0.35968379446640314,AMZN,0.05,643.0,-0.0003260919191755,7652.0,0.25,0.10100000000000003,174.74,175.6,172.75,173.16,58474000.0,0,17.884092786064553,0.016309946204858043,173.95,-0.004551879024171232,6.467698726104354,0.6527472527472528,6.53813982376767,0.014815238530213081,0.0023597812326073223
